일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C)
2013-12,8.874074074074073,1019.3481481481482,54.851851851851855,6.074074074074074,13.81851851851852
2014-01,7.216129032258064,1022.4387096774193,50.16129032258065,5.787096774193548,11.964516129032257
2014-02,6.746428571428572,1023.85,65.0,6.096428571428571,12.132142857142856
2014-03,6.829032258064516,1018.7032258064515,62.354838709677416,9.374193548387098,12.370967741935484
2014-04,5.966666666666667,1016.4733333333334,70.03333333333333,13.703333333333335,14.616666666666667
2014-05,5.77,1010.0,71.73333333333333,17.216666666666665,16.633333333333333
2014-06,4.76551724137931,1006.7931034482758,82.37931034482759,20.141379310344828,20.32758620689655
2014-07,4.279310344827586,1007.5370370370371,85.25,22.660714285714285,21.557142857142857
2014-08,5.800000000000001,1008.51,82.83333333333333,23.196666666666665,23.35666666666667
2014-09,4.243333333333333,1013.4137931034483,68.56666666666666,22.916666666666668,24.33
2014-10,7.028571428571429,1019.2642857142857,61.0,18.525000000000002,22.125
2014-11,5.995833333333334,1019.596551724138,56.96551724137931,13.989655172413793,19.596551724137928
2014-12,8.74,1021.9545454545455,56.06666666666667,4.573333333333333,16.276
2015-01,7.688461538461539,1021.9807692307693,60.03846153846154,5.846153846153846,11.784615384615384
2015-02,7.218518518518518,1020.1535714285714,57.785714285714285,5.696428571428571,10.914285714285715
2015-03,6.430000000000001,1019.6966666666667,61.096774193548384,8.98709677419355,12.141935483870967
2015-04,6.3966666666666665,1016.0300000000001,76.23333333333333,12.346666666666666,13.2
2015-05,4.877419354838709,1009.0967741935484,80.45161290322581,16.37741935483871,15.364516129032259
2015-06,4.516666666666667,1007.6066666666667,90.03333333333333,18.59,18.0
2015-07,5.561290322580645,1007.5677419354838,89.7741935483871,21.26451612903226,20.661290322580644
2015-08,4.564516129032258,1008.2806451612903,86.10344827586206,24.21034482758621,24.51290322580645
2015-09,5.76896551724138,1014.1533333333333,76.03333333333333,21.73448275862069,23.253333333333334
2015-10,5.460869565217391,1017.6903225806452,61.16129032258065,18.358064516129033,21.5
2015-11,7.48125,1022.2533333333333,71.36666666666666,13.976666666666667,18.9
2015-12,7.058064516129033,1023.1387096774193,61.03225806451613,9.158064516129032,15.95483870967742
2016-01,8.893548387096773,1021.7451612903226,55.806451612903224,4.367741935483871,13.958064516129031
2016-02,7.689655172413793,1022.2034482758621,56.6551724137931,5.575862068965517,11.35925925925926
2016-03,6.058064516129033,1020.6548387096774,64.12903225806451,9.319354838709677,11.648387096774194
2016-04,7.2266666666666675,1013.4599999999999,73.53333333333333,14.126666666666667,15.166666666666666
2016-05,5.983870967741935,1011.4225806451612,79.41935483870968,17.345161290322583,16.90967741935484
2016-06,4.84,1007.9733333333334,86.9,20.35,20.03666666666667
2016-07,4.183870967741935,1008.4903225806452,88.80645161290323,22.870967741935484,22.516129032258064
2016-08,5.32258064516129,1005.7645161290322,74.90322580645162,26.603225806451615,27.483870967741936
2016-09,5.466666666666667,1013.5466666666667,75.36666666666666,22.876666666666665,24.38
2016-10,5.661290322580645,1018.5451612903227,66.38709677419355,19.09032258064516,22.093548387096774
2016-11,6.776666666666667,1021.1666666666666,59.7,13.213333333333333,19.39
2016-12,7.641379310344828,1021.6322580645161,58.67741935483871,9.458064516129031,17.27741935483871
2017-01,7.83,1021.8533333333332,54.0,5.803333333333333,15.116666666666667
2017-02,7.665384615384616,1019.7615384615384,54.0,6.576923076923077,13.011538461538462
2017-03,6.164516129032258,1017.9870967741934,56.96774193548387,9.641935483870967,13.406451612903227
2017-04,6.413333333333333,1011.9666666666667,69.5,14.583333333333334,15.126666666666667
2017-05,4.838709677419355,1011.3354838709678,76.58064516129032,17.41290322580645,16.60967741935484
2017-06,4.21,1008.6866666666666,82.36666666666666,19.61,19.23
2017-07,4.375862068965517,1007.8620689655172,91.14285714285714,21.803448275862067,20.20689655172414
2017-08,5.251612903225807,1007.5032258064516,82.96774193548387,26.12258064516129,26.35483870967742
2017-09,5.069999999999999,1012.35,69.33333333333333,23.276666666666664,24.13
2017-10,6.66774193548387,1019.6161290322581,66.16129032258064,19.45483870967742,22.87741935483871
2017-11,7.5,1020.0533333333333,52.36666666666667,12.69,19.596666666666668
2017-12,9.016129032258064,1022.4225806451612,51.225806451612904,5.254838709677419,14.97741935483871
2018-01,8.441935483870967,1020.8612903225807,53.67741935483871,3.5387096774193547,13.803225806451612
2018-02,7.866666666666667,1021.0296296296297,51.74074074074074,4.3999999999999995,10.674074074074074
2018-03,8.241935483870968,1019.3870967741935,68.06451612903226,9.629032258064516,11.361290322580645
