일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec),지점
2015-11,6.533333333333333,1021.1777777777778,71.05555555555556,16.538888888888888,19.883333333333333,2.905555555555556,1.6666666666666667,2.316666666666667,4.638888888888889,8.55,20.63888888888889,22189
2015-12,5.95,1021.85,52.7,8.91,17.52,1.8333333333333333,1.0222222222222221,1.4363636363636365,2.727272727272727,5.66,6.8090909090909095,22189
2016-01,7.15483870967742,1021.6129032258065,55.096774193548384,5.825806451612903,15.109677419354838,2.7214285714285715,1.5206896551724138,2.0483870967741935,3.9967741935483874,6.162068965517241,7.854838709677419,22189
2016-02,7.141379310344828,1022.2965517241379,56.275862068965516,7.055172413793104,13.751724137931035,2.518181818181818,1.3559999999999999,2.013793103448276,4.213793103448276,5.574074074074074,7.651724137931034,22189
2016-03,6.490322580645161,1020.8645161290323,65.25806451612904,10.35483870967742,14.438709677419356,1.9933333333333332,1.1833333333333333,1.7064516129032257,3.106451612903226,5.533333333333333,6.854838709677419,22189
2016-04,6.8533333333333335,1013.8966666666668,77.13333333333334,14.396666666666667,15.843333333333334,2.1233333333333335,1.3166666666666667,2.05,3.43,5.85,7.716666666666667,22189
2016-05,5.706451612903226,1012.258064516129,83.64516129032258,17.919354838709676,17.87741935483871,1.493548387096774,0.9161290322580645,1.429032258064516,2.3741935483870966,4.819354838709677,6.741935483870968,22189
2016-06,5.296666666666667,1008.4599999999999,88.6,21.223333333333336,21.09333333333333,1.4066666666666667,0.8793103448275862,1.1666666666666667,2.02,5.5233333333333325,7.3133333333333335,22189
2016-07,5.27741935483871,1009.0064516129032,87.74193548387096,24.693548387096776,24.580645161290324,1.3580645161290323,0.8387096774193549,1.1806451612903226,1.967741935483871,5.532258064516129,7.190322580645161,22189
2016-08,6.119354838709677,1005.6419354838711,75.96774193548387,27.716129032258067,28.774193548387096,1.8161290322580643,1.1064516129032258,1.5161290322580645,2.603225806451613,5.554838709677419,6.925806451612903,22189
2016-09,5.989999999999999,1013.0933333333334,79.56666666666666,23.71333333333333,24.866666666666667,2.1766666666666667,1.3586206896551725,1.8299999999999998,3.0866666666666664,6.386666666666667,8.233333333333333,22189
2016-10,6.241935483870968,1018.2258064516129,70.38709677419355,20.12258064516129,22.62258064516129,2.193548387096774,1.3451612903225807,2.0129032258064514,3.393548387096774,5.935483870967742,7.867741935483871,22189
2016-11,6.616666666666666,1021.2366666666666,60.3,14.746666666666666,20.736666666666668,2.4166666666666665,1.48,2.0966666666666667,3.5133333333333336,6.91,8.713333333333333,22189
2016-12,6.912903225806452,1022.3258064516128,57.87096774193548,10.887096774193548,18.06451612903226,2.583870967741935,1.5870967741935484,2.1129032258064515,3.6548387096774193,6.806451612903226,8.625806451612902,22189
2017-01,7.329032258064516,1022.5933333333334,56.61904761904762,7.833333333333333,16.1,2.8129032258064517,1.7161290322580647,2.4193548387096775,4.077419354838709,7.32258064516129,9.1,22189
2017-02,7.300000000000001,1019.8846153846154,52.69230769230769,7.184615384615385,14.76923076923077,2.8,1.7384615384615385,2.2066666666666666,3.6199999999999997,7.5307692307692315,8.986666666666666,22189
2017-03,6.112903225806452,1018.3580645161289,54.645161290322584,11.05483870967742,14.825806451612904,1.8193548387096776,1.1290322580645162,1.6516129032258065,2.7419354838709675,5.712903225806452,7.558064516129032,22189
2017-04,6.95,1012.65,72.96666666666667,16.37,15.903333333333334,1.9366666666666668,1.1933333333333331,1.7066666666666668,2.9099999999999997,5.46,7.02,22189
2017-05,5.441935483870967,1012.3709677419355,80.90322580645162,17.706451612903226,17.24516129032258,1.4870967741935484,0.9064516129032258,1.3258064516129033,2.203225806451613,5.174193548387097,6.66774193548387,22189
2017-06,4.803571428571429,1008.9964285714286,83.53571428571429,20.255555555555556,20.37857142857143,1.4000000000000001,0.8607142857142858,1.1966666666666665,2.02,5.807142857142857,7.323333333333333,22189
2017-07,6.660869565217391,1009.0,92.6086956521739,25.05652173913043,24.26521739130435,1.3391304347826087,0.8260869565217391,1.06,1.824,4.739130434782608,6.292000000000001,22189
2017-08,6.070967741935483,1007.2806451612903,85.48387096774194,27.780645161290323,27.529032258064515,1.7193548387096773,1.0483870967741935,1.3451612903225807,2.332258064516129,5.829032258064516,7.303225806451613,22189
2017-09,5.663333333333333,1011.9699999999999,72.9,24.96333333333333,25.616666666666667,1.9,1.1566666666666667,1.6466666666666667,2.7733333333333334,5.9,7.346666666666667,22189
2017-10,7.541935483870968,1018.7935483870967,70.70967741935483,21.183870967741935,23.532258064516128,2.883870967741936,1.7741935483870968,2.4096774193548387,4.070967741935484,6.703225806451614,8.274193548387096,22189
2017-11,6.833333333333333,1020.6566666666666,56.766666666666666,14.906666666666666,20.276666666666664,2.05,1.2666666666666666,1.75,2.9433333333333334,6.38,8.74,22189
2017-12,7.358064516129032,1022.9967741935484,53.225806451612904,7.693548387096774,16.651612903225807,2.5258064516129033,1.558064516129032,2.138709677419355,3.545161290322581,7.119354838709677,9.077419354838709,22189
2018-01,6.887096774193548,1021.1548387096774,57.16129032258065,6.009677419354839,14.86774193548387,2.609677419354839,1.6129032258064515,2.07741935483871,3.5612903225806454,7.554838709677419,9.219354838709679,22189
2018-02,6.596296296296296,1021.2740740740742,55.407407407407405,6.9185185185185185,13.274074074074074,2.4703703703703703,1.5148148148148148,2.042857142857143,3.5142857142857147,7.02962962962963,8.746428571428572,22189
2018-03,8.312903225806451,1019.1483870967742,72.64516129032258,12.019354838709678,14.125806451612902,3.2806451612903227,2.029032258064516,2.9000000000000004,4.703225806451614,7.145161290322581,8.529032258064515,22189
2018-04,7.596666666666667,1015.2766666666666,77.1,15.076666666666666,15.233333333333333,2.216666666666667,1.36,2.0733333333333333,3.4766666666666666,5.680000000000001,7.113333333333333,22189
2018-05,6.652,1010.84,85.72,18.88,17.916,1.7080000000000002,1.044,1.4592592592592593,2.4592592592592593,5.176,6.718518518518518,22189
2018-06,5.9366666666666665,1008.23,87.93333333333334,22.113333333333333,20.84333333333333,1.5066666666666668,0.92,1.2766666666666666,2.17,5.426666666666667,6.85,22189
2018-07,5.88,1008.2310344827587,91.79310344827586,26.186206896551724,24.837931034482757,1.6,0.9766666666666667,1.4774193548387096,2.5354838709677416,5.973333333333334,7.8999999999999995,22189
2018-08,6.080645161290323,1007.6225806451613,84.35483870967742,28.903225806451612,27.729032258064517,1.6709677419354838,1.0064516129032257,1.4129032258064516,2.425806451612903,5.990322580645161,7.82258064516129,22189
2018-09,6.633333333333334,1012.19,76.46666666666667,24.95,24.886666666666667,1.8333333333333333,1.1,1.55,2.7366666666666664,5.823333333333333,7.653333333333333,22189
2018-10,6.1,1017.0387096774194,62.54838709677419,20.038709677419355,22.206451612903226,2.0258064516129033,1.2193548387096773,1.8193548387096774,3.070967741935484,6.048387096774194,7.658064516129032,22189
2018-11,5.163333333333333,1021.9033333333333,57.1,16.54,20.263333333333332,1.47,0.9137931034482759,1.2566666666666668,2.1566666666666667,5.6899999999999995,7.336666666666667,22189
2018-12,6.841935483870968,1024.041935483871,59.483870967741936,10.429032258064517,18.009677419354837,2.0483870967741935,1.238709677419355,1.667741935483871,2.8483870967741933,6.387096774193548,8.3,22189
2019-01,7.038709677419354,1022.6064516129032,53.903225806451616,9.23225806451613,15.712903225806452,1.9516129032258065,1.1838709677419357,1.5741935483870966,2.6580645161290324,6.267741935483872,7.970967741935484,22189
2019-02,6.096428571428571,1021.6,57.5,10.192857142857141,15.025,1.7750000000000001,1.082142857142857,1.4607142857142856,2.567857142857143,5.953571428571428,7.432142857142857,22189
2019-03,7.096774193548387,1015.7451612903226,62.354838709677416,13.061290322580644,15.338709677419354,1.8483870967741935,1.103225806451613,1.6612903225806452,2.8548387096774195,5.464516129032258,7.174193548387097,22189
2019-04,6.526666666666667,1014.8344827586208,69.44827586206897,14.927586206896551,15.475862068965517,1.6566666666666667,1.0344827586206897,1.4766666666666666,2.55,5.266666666666667,6.85,22189
2019-05,4.883333333333334,1011.5645161290323,77.6896551724138,19.596774193548388,18.36774193548387,1.3966666666666667,0.85,1.270967741935484,2.170967741935484,4.463333333333334,5.945161290322581,22189
2019-06,5.656000000000001,1007.0966666666667,83.83333333333333,20.676666666666666,20.80666666666667,1.5333333333333334,0.9366666666666668,1.35,2.26,5.316666666666666,6.9399999999999995,22189
2019-07,6.896774193548388,1006.6709677419354,90.96774193548387,23.84193548387097,23.44193548387097,1.603225806451613,0.970967741935484,1.2741935483870968,2.193548387096774,5.135483870967741,6.506451612903225,22189
2019-08,5.535483870967742,1006.4870967741934,86.80645161290323,26.258064516129032,26.48709677419355,1.6129032258064515,0.9741935483870967,1.367741935483871,2.3677419354838714,5.790322580645161,7.593548387096774,22189
2019-09,6.306666666666667,1013.98,82.13333333333334,24.709999999999997,25.27857142857143,2.3466666666666667,1.4366666666666668,2.05,3.4166666666666665,5.930000000000001,7.35,22189
2019-10,7.138709677419355,1017.0129032258063,67.70967741935483,20.364516129032257,24.24516129032258,2.916129032258065,1.7741935483870968,2.541935483870968,4.432258064516129,6.72258064516129,8.406451612903227,22189
2019-11,5.653333333333333,1017.4333333333333,56.06666666666667,17.066666666666666,21.740000000000002,1.9,1.1533333333333333,1.70625,2.8875,6.053333333333333,7.83125,22189
2019-12,6.2272727272727275,1022.152380952381,57.45454545454545,11.7,18.404545454545453,2.190909090909091,1.3363636363636362,1.8695652173913044,3.1652173913043478,6.2,7.904347826086956,22189
2020-01,7.4766666666666675,1020.7866666666666,60.193548387096776,9.90967741935484,16.014285714285712,2.9193548387096775,1.7428571428571427,2.3800000000000003,4.038709677419355,6.385714285714286,8.383333333333333,22189
2020-02,6.337931034482759,1023.0413793103448,60.275862068965516,9.862068965517242,14.851851851851851,2.296551724137931,1.420689655172414,1.9896551724137932,3.3344827586206898,6.820689655172414,8.958620689655174,22189
2020-03,7.258064516129032,1016.8483870967742,61.096774193548384,12.416129032258064,15.312903225806451,2.303225806451613,1.4258064516129034,1.964516129032258,3.232258064516129,6.558064516129033,8.387096774193548,22189
2020-04,7.296666666666667,1016.41,60.96666666666667,14.096666666666666,15.796666666666665,2.36,1.46,2.18,3.6266666666666665,6.45,8.093333333333332,22189
2020-05,5.835483870967742,1010.8677419354839,83.80645161290323,17.76451612903226,17.296774193548387,1.6258064516129032,1.0064516129032257,1.535483870967742,2.5290322580645164,5.229032258064516,6.641935483870968,22189
2020-06,5.3133333333333335,1006.9300000000001,88.4,21.813333333333333,20.89333333333333,1.34,0.84,1.1966666666666665,2.0633333333333335,5.303333333333333,6.823333333333333,22189
2020-07,5.248387096774193,1007.7967741935485,90.37931034482759,22.787096774193547,22.383870967741935,1.6483870967741936,1.0258064516129033,1.367741935483871,2.296774193548387,6.32258064516129,7.587096774193548,22189
2020-08,6.806451612903226,1009.9870967741934,90.10344827586206,27.25483870967742,26.019354838709678,1.4774193548387096,0.94,1.2903225806451613,2.148387096774193,5.870967741935484,7.929032258064516,22189
2020-09,7.973333333333333,1011.2933333333333,79.36666666666666,23.313333333333333,23.903333333333332,2.966666666666667,1.8466666666666667,2.6966666666666668,4.456666666666666,7.026666666666667,8.946666666666665,22189
2020-10,6.446666666666667,1018.9733333333334,63.4,18.782758620689656,21.833333333333332,2.08,1.2866666666666666,1.7258064516129032,2.8741935483870966,6.180000000000001,7.693548387096774,22189
2020-11,5.98,1023.0896551724137,59.13333333333333,14.696666666666665,20.61,1.9333333333333333,1.1900000000000002,1.65,2.783333333333333,6.256666666666666,8.203333333333333,22189
2020-12,7.038709677419355,1023.8967741935484,54.645161290322584,7.664516129032258,18.200000000000003,2.170967741935484,1.332258064516129,1.7935483870967743,3.083870967741935,6.570967741935483,8.161290322580646,22189
2021-01,7.583333333333333,1022.8451612903226,59.03225806451613,6.035483870967742,15.422580645161291,2.667741935483871,1.6451612903225807,2.3483870967741933,3.8193548387096774,7.135483870967741,9.093548387096773,22189
2021-02,7.496428571428572,1019.7428571428571,60.464285714285715,8.857142857142858,14.917857142857143,2.6222222222222222,1.5892857142857142,2.142857142857143,3.617857142857143,6.635714285714286,8.542857142857143,22189
2021-03,7.206666666666666,1019.2161290322581,67.06451612903226,12.03225806451613,15.666666666666666,2.4967741935483874,1.5548387096774194,2.2580645161290325,3.648387096774193,6.370967741935484,7.887096774193548,22189
2021-04,,1018.4833333333333,68.8,15.844444444444445,15.899999999999999,2.1766666666666667,1.3433333333333333,1.95,3.316666666666667,6.056666666666667,7.676666666666666,22189
2021-05,5.5095238095238095,1009.4387096774193,79.90322580645162,17.4,17.796774193548387,1.7935483870967743,1.0870967741935484,1.6290322580645162,2.8161290322580643,5.729032258064516,7.564516129032258,22189
2021-06,6.3500000000000005,1007.5,85.16666666666667,19.866666666666667,19.7,1.6166666666666665,0.9666666666666667,1.3833333333333335,2.35,5.583333333333333,6.733333333333333,22189
2021-07,4.461111111111111,1008.938888888889,87.77777777777777,29.049999999999997,27.433333333333334,0.9944444444444444,0.6222222222222222,0.8315789473684211,1.3894736842105262,5.344444444444445,7.0736842105263165,22189
2021-08,6.190322580645161,1008.1870967741935,86.48387096774194,28.509677419354837,27.325806451612905,2.1516129032258067,1.335483870967742,1.8290322580645162,3.129032258064516,6.34516129032258,7.95483870967742,22189
2021-09,7.2733333333333325,1013.0766666666666,80.2,26.563333333333333,25.68,2.1966666666666668,1.3299999999999998,1.8366666666666667,3.0766666666666667,5.993333333333334,7.806666666666667,22189
2021-10,6.006451612903225,1019.7548387096774,72.41935483870968,23.493548387096773,24.835483870967742,2.2193548387096773,1.3612903225806452,1.9838709677419355,3.2483870967741937,6.506451612903225,7.987096774193549,22189
2021-11,6.733333333333333,1018.4066666666666,61.6,18.62,20.94333333333333,1.9633333333333334,1.2066666666666668,1.5933333333333333,2.7,6.153333333333333,7.863333333333333,22189
2021-12,7.432258064516129,1022.3709677419355,61.03225806451613,12.609677419354838,17.63225806451613,2.52258064516129,1.567741935483871,2.135483870967742,3.5290322580645164,7.193548387096774,9.396774193548387,22189
2022-01,6.125806451612903,1022.1516129032258,56.87096774193548,10.09032258064516,15.206451612903225,2.545161290322581,1.5806451612903225,2.0870967741935487,3.4741935483870967,7.893548387096774,9.45483870967742,22189
2022-02,7.096428571428571,1023.1714285714286,57.642857142857146,9.310714285714285,13.982142857142858,2.457142857142857,1.5178571428571428,2.039285714285714,3.503571428571429,6.960714285714286,8.792857142857143,22189
2022-03,6.696774193548387,1016.8566666666667,70.03225806451613,13.332258064516129,14.170967741935485,2.0870967741935487,1.2870967741935484,1.8064516129032258,3.1225806451612903,5.874193548387097,7.396774193548387,22189
2022-04,6.8933333333333335,1017.05,73.46666666666667,15.973333333333333,16.37,1.9166666666666667,1.1766666666666665,1.6666666666666667,2.8633333333333337,5.196666666666667,6.64,22189
2022-05,6.225806451612903,1012.5096774193548,75.83870967741936,18.951612903225808,18.47741935483871,1.4161290322580644,0.8838709677419354,1.2838709677419353,2.148387096774193,4.590322580645162,5.925806451612903,22189
2022-06,7.533333333333333,1008.6933333333333,88.0,22.07,21.326666666666668,2.0766666666666667,1.2866666666666666,1.8099999999999998,3.066666666666667,5.513333333333334,6.87,22189
2022-07,4.5,1006.6774193548387,90.87096774193549,25.903225806451612,25.05806451612903,1.2806451612903227,0.7967741935483871,1.0903225806451613,1.8258064516129033,5.919354838709677,7.325806451612903,22189
2022-08,7.02258064516129,1007.7548387096774,86.41935483870968,27.203225806451613,26.648387096774194,1.5612903225806452,0.9580645161290322,1.2967741935483872,2.141935483870968,4.880645161290323,6.361290322580645,22189
2022-09,7.513333333333334,1012.59,81.85714285714286,24.066666666666666,25.426666666666666,2.6966666666666668,1.6633333333333333,2.396666666666667,4.06,6.12,7.65,22189
2022-10,7.753333333333333,1020.4354838709677,64.87096774193549,19.693548387096776,23.48709677419355,2.4129032258064513,1.474193548387097,2.193548387096774,3.7483870967741937,6.093548387096774,8.035483870967742,22189
2022-11,5.63,1019.9699999999999,57.666666666666664,17.82,21.416666666666668,1.9266666666666665,1.1933333333333331,1.6900000000000002,2.9133333333333336,6.1433333333333335,7.723333333333333,22189
2022-12,6.870967741935484,1022.3064516129032,54.70967741935484,8.196774193548388,18.580645161290324,2.5935483870967744,1.596774193548387,2.174193548387097,3.57741935483871,7.158064516129032,8.76774193548387,22189
2023-01,7.132258064516129,1022.4580645161291,55.87096774193548,8.24516129032258,15.53225806451613,2.490322580645161,1.5451612903225806,2.196774193548387,3.564516129032258,6.77741935483871,8.62258064516129,22189
2023-02,6.257142857142857,1024.0535714285713,61.464285714285715,10.049999999999999,14.578571428571427,2.0464285714285713,1.2642857142857142,1.7964285714285713,3.060714285714286,6.278571428571429,7.753571428571428,22189
2023-03,6.716666666666666,1024.75,53.833333333333336,11.683333333333332,14.583333333333334,1.8333333333333333,1.1166666666666667,1.6500000000000001,2.966666666666667,5.383333333333333,6.6499999999999995,22189
